Prod Count,DEV Count,QA Count,Tableau Tips and Tricks,Count of Apps,Clear Filters,App Documentation,YTD Tickets,LY Tickets,Support Managed By,AppCount,Cluster_,TAO,Number of Records,Sum AM Niche,Sum AM Ticket Based ,Sum BT,Sum TS JJTS ,Am Extract Date (App Inv Ticket2 Sum),Am Extract Date,APPLICATION,Category,Cluster SP,Content Type,Created,Created By,TAO Group,Dv Change Request Current Year Ticket Count,Dv Change Request Prior Year Ticket Count,Dv Cmdb Ci,Dv Incident Current Year Ticket Count,Dv Incident Prior Year Ticket Count,Support Group Manager,TAO Manager,Operational Status,Parent of Support,Dv Problem Current Year Ticket Count,Dv Problem Prior Year Ticket Count,Dv Sc Request Current Year Ticket Count,Dv Sc Request Prior Year Ticket Count,Support Group 1,SLA Active,Business Service ,Dv U Change Manager Tao,User Region,Cluster,Vendor,GxP,BT Company,SLA Rate,Service Level Medal,Status Reason,Support Group 2,Support Group 3,Zcode,Gso,Managing Region,Modified,Modified By,App Name,Rso,Sharepoint Id,Sys Class Name,appl_unique_id,App Alias,App ID,App Lifecycle,COE,Functional Org,ITS Managed,Primary Product Line,GOC,Type,U Unique Ci,Used For,T-Shirt,Version
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,,CARLO NARDUCCI (11001445),1,1,0,1,0,00:00.0,4/9/2019 10:09,JJVC RDOP PROTOCOL MANAGEMENT - PROD,Service,,Item,3/7/2019 16:16,"Weston, Anna [VISUS Non-J&J]",COMPASS VISIONCARE,0,0,JJVC RDOP PROTOCOL MANAGEMENT - PROD,0,0,CARLO NARDUCCI (11001445),CARLOS RIVERA-FRANQUI (361618),Deployed,PARENT APP SERVICES SUPPORT,0,0,0,0,GLOBAL SERVICE DESK,,,CARLOS RIVERA-FRANQUI (361618),NA,,,FALSE,Vistakon USA,,,,RDOP_PROTOCOL_MGMT_L2,RDOP_PROTOCOL_MGMT_L3,Z999967,"Bolger, Tim [ITSUS]",Not Defined,3/18/2019 18:14,"Weston, Anna [VISUS Non-J&J]",JJVC RDOP PROTOCOL MANAGEMENT - PROD,Not Defined,8240,cmdb_ci_appl,APP000010030688,,APP000010030688,,NA,,FALSE,R&D,Consumer Medical Devices,Server,CI000000005862643,Production,,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,CLS - CTS & NETWORK DATA AUTOMATION - DEPUY - PROD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",GLAC - MUSE TRANSPORTATION BUIT,2,1,CLS - CTS & NETWORK DATA AUTOMATION - DEPUY - PROD,8,17,WILLIAM O'DELL (152660),SREEDHAR BALASUBRAMANIAN (1017513),Deployed,PARENT APP MAINTENANCE,0,0,8,32,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,SREEDHAR BALASUBRAMANIAN (1017513),NA,Data & Analytics​,TCS,FALSE,JJ World Headqtrs US,,Bronze,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z999437,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:20,"Weston, Anna [VISUS Non-J&J]",CLS - CTS & NETWORK DATA AUTOMATION - DEPUY - PROD,"Doddamalur sathyanarayana, Satish murthy [HCSUS]",4354,cmdb_ci_appl,APP000010025457,,APP000010025457,Maintain,CLS,App Svcs,TRUE,Logistics,Supply Chain,Server,CI000000006965531,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,BAND-AID.COM,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",CONSNA CHC EXTERNAL WEB APPS,0,0,BAND-AID.COM,0,0,LAWRENCE HECKEL (7287),MAUREEN KOVAL (18606),Deployed,PARENT APP MAINTENANCE,0,0,8,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,,NA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Consumer Prod US,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z998716,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",BAND-AID.COM,"Melo, Jairo [BSCCA]",4550,cmdb_ci_appl,APP0006802,http://www.band-aid.com,APP0006802,Maintain,Marketing CHC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009034035,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,CIGNON V3 MASTER DATA FLOWS - PROD,Service,APP MAINT - CBT,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",TMR - ETCS TAO,0,0,CIGNON V3 MASTER DATA FLOWS - PROD,3,12,LAKSHMI NARAYANAN (167821),AMAR HAMARNEH (16250309),Deployed,PARENT APP MAINTENANCE,0,0,7,13,AM DISPATCH,TRUE,APP MAINT - CBT,AMAR HAMARNEH (16250309),EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,MD UK,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z999831,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",CIGNON V3 MASTER DATA FLOWS - PROD,"Bedi, Tejinder Singh [JANBE]",6761,cmdb_ci_appl,APP000010025332,Cignon,APP000010025332,Maintain,ITGF,App Svcs,FALSE,EMEA,Corporate,Server,CI000000009029655,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,SVEN EYSERMANS (10025353),1,1,0,1,0,00:00.0,4/9/2019 10:09,SALES MANAGER,Service,0,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",MDD BUIT GERMANY,0,0,SALES MANAGER,32,151,SVEN EYSERMANS (10025353),SVEN EYSERMANS (10025353),Deployed,PARENT APP SERVICES SUPPORT,0,0,25,79,TS-SFE-EMEA-VAL-SALM-L2,TRUE,,SVEN EYSERMANS (10025353),EMEA,Customer & Sales​,,FALSE,Johnson & Johnson MEDICAL,,Silver,Transformed,TS-SFE-EMEA-VAL-SALM-L2,TS-SFE-EMEA-VAL-SALM-L2,Z999751,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:50,"Weston, Anna [VISUS Non-J&J]",SALES MANAGER,"Eysermans, Sven [JANBE]",7174,cmdb_ci_appl,APP0005941,Sales Manager,APP0005941,Maintain,Commercial,App Svcs,FALSE,Customer and Sales,Hospital Medical Devices,Desktop,CI000000009110918,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,MULTILONN (PAYROLL),Service,APP MAINT - CBT,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",MULTILØNN (PAYROLL),0,0,MULTILONN (PAYROLL),0,3,LAKSHMI NARAYANAN (167821),DAVID COLLINS (152018194),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - CBT,DAVID COLLINS (152018194),EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,Jan-Cil Denmark,,Iron,Transformed,CBT RR COG,CBT SPEC COG,Z999536,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",MULTILONN (PAYROLL),"Bedi, Tejinder Singh [JANBE]",3856,cmdb_ci_appl,APP0011060,"Multilønn,Payroll",APP0011060,Maintain,ITHR,App Svcs,FALSE,EMEA,Corporate,Server,CI000000004530622,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,MULTILONN (PAYROLL),Service,APP MAINT - CBT,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",MULTILØNN (PAYROLL),0,0,MULTILONN (PAYROLL),0,3,LAKSHMI NARAYANAN (167821),DAVID COLLINS (152018194),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - CBT,DAVID COLLINS (152018194),EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,Jan-Cil Denmark,,Iron,Transformed,CBT RR COG,CBT SPEC COG,Z999536,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",MULTILONN (PAYROLL),"Bedi, Tejinder Singh [JANBE]",3855,cmdb_ci_appl,APP0011060,"Multilønn,Payroll",APP0011060,Maintain,ITHR,App Svcs,FALSE,EMEA,Corporate,Server,CI000000007879305,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,KYLE HOCHENBERGER (40042),1,0,1,1,0,00:00.0,4/9/2019 10:09,TAISHAN-WEBMETHODS-PROD,Service,APP MAINT - ERP,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",SUZHOU INTEGRATIONS SME,0,0,TAISHAN-WEBMETHODS-PROD,1,1,KYLE HOCHENBERGER (40042),HUI LIU (85265876),Deployed,PARENT APP MAINTENANCE,0,0,25,15,ERP RR TCS,TRUE,APP MAINT - ERP,LAN MIAO (702147078),ASPAC,"ERP- Plan, Source, Make, Deliver ​",TCS,FALSE,J & J Medical Suzhou Ltd,,Silver,Transformed,ERP RR TCS,ERP SPEC TCS,Z999401,"Paul, Jacob [ITASSG]",ASPAC,3/18/2019 21:53,"Weston, Anna [VISUS Non-J&J]",TAISHAN-WEBMETHODS-PROD,"Shelat, Monish [ITSUS]",1698,cmdb_ci_appl,APP000010026687,,APP000010026687,,DePuy Synthes,,FALSE,ERP,Supply Chain,Platform,CI000000009222778,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,IDISCOVER-OSEA-PROD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",CANOPY,6,30,IDISCOVER-OSEA-PROD,94,170,WILLIAM O'DELL (152660),SHUANGSHUANG YE (152018754),Deployed,PARENT APP MAINTENANCE,6,0,155,218,DATA AND ANALYTICS RR TCS,TRUE,APP MAINT - DATA AND ANALYTICS,PIMPHAKA UNGSVANONDA (152000423),ASPAC,Data & Analytics​,TCS,FALSE,Jan-Cil Singapore,,Silver,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z999450,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",IDISCOVER-OSEA-PROD,"Das, Debabrata [ITASSG]",3717,cmdb_ci_appl,APP000010029346,,APP000010029346,Maintaining,Comm ASPAC,BU Validated,TRUE,Data and Analytics,Pharma,Platform,CI000000003884888,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,ASP EDW-COGNOS,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",ASP-EDW-COG,0,0,ASP EDW-COGNOS,107,82,WILLIAM O'DELL (152660),VAIBHAV SAMUDRA (340554),Deployed,PARENT APP MAINTENANCE,0,0,36,195,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,,NA,Data & Analytics​,TCS,FALSE,US Hospital Medical Devic,,Bronze,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/21/2019 13:40,"Woo, Tammy [GTSUS NON-J&J]",ASP EDW-COGNOS,"O'Dell, William C. [Clark] [VIS]",429,cmdb_ci_appl,APP0005002,N/A,APP0005002,Maintain,Commercial,App Svcs,TRUE,Data and Analytics,Hospital Medical Devices,Server,CI000000009149242,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,DIARIO DE MIGRAÑAS ANDROID,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",DIGITAL PLO LATAM,0,0,DIARIO DE MIGRAÑAS ANDROID,1,0,LAWRENCE HECKEL (7287),KARINA DE CILLO BAZZO (1007900),Deployed,PARENT APP MAINTENANCE,0,0,0,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ROBERTO AMADOR (35002886),LATAM,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Jan-Cil CENCA,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z998647,"Bolger, Tim [ITSUS]",LATAM,3/18/2019 21:25,"Weston, Anna [VISUS Non-J&J]",DIARIO DE MIGRAÑAS ANDROID,"Spreng, Loreto [ITAS LatAm]",1707,cmdb_ci_appl,APP000010028120,,APP000010028120,Maintain,Comm LATAM,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Mobile Application,CI000000000670769,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,DIARIO DE MIGRAÑAS ANDROID,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",DIGITAL PLO LATAM,0,0,DIARIO DE MIGRAÑAS ANDROID,1,0,LAWRENCE HECKEL (7287),KARINA DE CILLO BAZZO (1007900),Deployed,PARENT APP MAINTENANCE,0,0,0,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ROBERTO AMADOR (35002886),LATAM,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Jan-Cil CENCA,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z998647,"Bolger, Tim [ITSUS]",LATAM,3/18/2019 21:25,"Weston, Anna [VISUS Non-J&J]",DIARIO DE MIGRAÑAS ANDROID,"Spreng, Loreto [ITAS LatAm]",1706,cmdb_ci_appl,APP000010028120,,APP000010028120,Maintain,Comm LATAM,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Mobile Application,CI000000002014714,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,EOS,Service,0,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",EOS TECHNICAL OWNER,0,0,EOS,267,785,LAWRENCE HECKEL (7287),JOAO VITOR ROSSI (84004217),Deployed,PARENT APP MAINTENANCE,12,0,293,104,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JOAO VITOR ROSSI (84004217),GLOBAL,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,US Hospital Medical Devic,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",EOS,"Kumar, Anurag [GTSUS]",3217,cmdb_ci_appl,APP000010009410,"Digitize, http://www.thisiseos.com/",APP000010009410,Core,Commercial,App Svcs,FALSE,Global Education,Hospital Medical Devices,Platform,CI000000005532918,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,AFA,Service,APP MAINT - CBT,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",CEE - ETCS TAO,0,0,AFA,2,2,LAKSHMI NARAYANAN (167821),GEORGETA COMANE (19009828),Deployed,PARENT APP MAINTENANCE,0,0,0,2,AM DISPATCH,TRUE,APP MAINT - CBT,GEORGETA COMANE (19009828),EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,JJ World Headqtrs US,,Iron,Transformed,CBT RR COG,CBT SPEC COG,Z999425,"Casteleyn, Peter [JANBE]",EMEA,3/21/2019 13:40,"Woo, Tammy [GTSUS NON-J&J]",AFA,"Bedi, Tejinder Singh [JANBE]",1241,cmdb_ci_appl,APP000010024287,,APP000010024287,,ITHR,App Svcs,TRUE,EMEA,Corporate,Website,CI000000000183559,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,MD EVIDENCE SEARCH - PROD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",MD EVIDENCE PORTAL,17,72,MD EVIDENCE SEARCH - PROD,24,90,WILLIAM O'DELL (152660),ZO KORNSPAN (200879),Deployed,PARENT APP MAINTENANCE,1,4,28,292,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,ZO KORNSPAN (200879),GLOBAL,Data & Analytics​,TCS,FALSE,DePuy Orthopaedics US,,Silver,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",MD EVIDENCE SEARCH - PROD,"O'Dell, William C. [Clark] [VIS]",5741,cmdb_ci_appl,APP000010028529,,APP000010028529,Maintain,R&D,App Svcs,TRUE,Data and Analytics,Hospital Medical Devices,Website,CI000000000381362,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,MD EVIDENCE SEARCH - PROD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",MD EVIDENCE PORTAL,17,72,MD EVIDENCE SEARCH - PROD,24,90,WILLIAM O'DELL (152660),ZO KORNSPAN (200879),Deployed,PARENT APP MAINTENANCE,1,4,28,292,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,ZO KORNSPAN (200879),GLOBAL,Data & Analytics​,TCS,FALSE,DePuy Orthopaedics US,,Silver,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",MD EVIDENCE SEARCH - PROD,"O'Dell, William C. [Clark] [VIS]",5740,cmdb_ci_appl,APP000010028529,,APP000010028529,Maintain,R&D,App Svcs,TRUE,Data and Analytics,Hospital Medical Devices,Website,CI000000000648768,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,VALUE EXCELLENCE PORTAL (APVX)-PROD,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",PHARM AP C&P - SHAREPOINT SERVICES,0,0,VALUE EXCELLENCE PORTAL (APVX)-PROD,0,4,LAWRENCE HECKEL (7287),PRADYUMNASINH RAJPUT (152019611),Deployed,PARENT APP MAINTENANCE,0,0,1,18,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,NEIL GRIFFIN (85346423),ASPAC,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Jan-Cil Singapore,,Bronze,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999450,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 22:08,"Weston, Anna [VISUS Non-J&J]",VALUE EXCELLENCE PORTAL (APVX)-PROD,"Radhakrishnan, Jeyaselvi [ITASSG]",6791,cmdb_ci_appl,APP000010028138,https://jnj.sharepoint.com/sites/APVx,APP000010028138,Maintain,Comm ASPAC,App Svcs,FALSE,Productivity and Collaboration,Pharma,Website,CI000000000024536,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,KYLE HOCHENBERGER (40042),1,0,1,1,0,00:00.0,4/9/2019 10:09,GLOBAL SAP BW - PROD,Service,0,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",GLOBAL SAP BW,0,0,GLOBAL SAP BW - PROD,36,17,KYLE HOCHENBERGER (40042),RENE TSCHAUDER (62003262),Deployed,PARENT APP MAINTENANCE,0,0,2,0,AM DISPATCH,TRUE,APP MAINT - ERP,CYNTHIA RYAN (369581),"NA, LATAM, EMEA, ASPAC","ERP- Plan, Source, Make, Deliver ​",TCS,FALSE,J&J Consumer Prod US,,Silver,Decommission Pending,ERP RR TCS,ERP SPEC TCS,Z998716,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",GLOBAL SAP BW - PROD,"Perozhak, Ihor [CONUS]",4319,cmdb_ci_appl,APP0006575,"GCDW,SPM,Spend analytics,CIP,WWRS, ALCHEMY, BOMBAY, SNC",APP0006575,Core Rising,Sales,App Svcs,FALSE,Data and Analytics,Consumer,Server,CI000000000043215,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,NICORETTE SK,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,NICORETTE SK,0,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,3,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:34,"Weston, Anna [VISUS Non-J&J]",NICORETTE SK,"Ruts, Dominique [JANBE]",2423,cmdb_ci_appl,APP000010022318,www.nicorette.sk,APP000010022318,Maintain,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000008977102,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,KYLE HOCHENBERGER (40042),1,0,1,1,0,00:00.0,4/9/2019 10:09,EUROPE2-NWDI-PROD-P47,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",BCA SAP EUROPE2,0,0,EUROPE2-NWDI-PROD-P47,0,0,KYLE HOCHENBERGER (40042),BART WILLEMS (10012587),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - ERP,BART WILLEMS (10012587),EMEA,"ERP- Plan, Source, Make, Deliver ​",TCS,FALSE,Janssen Belgium,,Gold,,ERP RR TCS,ERP SPEC TCS,Z999425,"Bolger, Tim [ITSUS]",Not Defined,3/18/2019 21:27,"Weston, Anna [VISUS Non-J&J]",EUROPE2-NWDI-PROD-P47,Not Defined,1098,cmdb_ci_appl,APP000010027189,,APP000010027189,,Pharma,,FALSE,ERP,Supply Chain,Server,CI000000008662136,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,PREZCOBIX HCP,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",PHM NA WEB [VIROLOGY],0,0,PREZCOBIX HCP,0,0,LAWRENCE HECKEL (7287),JOSEPH VULTAGGIO (371847),Deployed,PARENT APP MAINTENANCE,0,0,2,2,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JOSEPH VULTAGGIO (371847),NA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999226,"Bolger, Tim [ITSUS]","""NA""",3/22/2019 14:05,"Weston, Anna [VISUS Non-J&J]",PREZCOBIX HCP,"Bakare, Laitan [JJCUS]",6800,cmdb_ci_appl,APP000010016859,PREZCOBIX HCP Production Website http://www.precobix.com/hcp,APP000010016859,Maintain,Comm NA,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Website,CI000000009196932,Production,Small,1
